id|label|vocoder|language|speaker|script
/LJSpeech/train/wav/LJ020-0007.wav|real|real|English|Five tablespoonfuls of yeast. One tablespoonful of white sugar.|
/LJSpeech/train/wav/LJ015-0247.wav|real|real|English|At that station the safes were given out, heavy with shot, not gold; the thieves went on to Dover, and by-and-by,|
/GPT/wav/LJ034-0018.wav|fake|tts-1-hd|English|alloy|Next to these cartons was the handmade paper bag, previously discussed,
/GPT/wav/LJ013-0253.wav|fake|tts-1|English|alloy|with a son of Good's by a former wife. Another wife, real or fictitious, existed in Spitalfields,
/GPT/wav/LJ004-0062.wav|fake|tts-1-hd|English|nova|and the reason is plain: you have taken him from his home, and have deprived him of the means of providing himself with the necessaries or comforts of life,
/LJSpeech/train/wav/LJ011-0096.wav|real|real|English|He married a lady also belonging to the Society of Friends, who brought him a large fortune, which, and his own money, he put into a city firm,|
/GPT/wav/LJ007-0044.wav|fake|tts-1-hd|English|onyx|"The latter, light-hearted and reckless, conducted themselves in the most unseemly fashion, and ""with as much indifference as the inmates of the other parts of the prison."""
/GPT/wav/LJ020-0092.wav|fake|tts-1|English|onyx|Have yourself called on biscuit mornings an hour earlier than usual.
/GPT/wav/LJ002-0030.wav|fake|tts-1|English|nova|"Full details of the arrangements are to be found in Mr. Neild's ""State of Prisons in England, Scotland, and Wales,"" published in eighteen twelve."
/LJSpeech/train/wav/LJ022-0162.wav|real|real|English|A business that loses the confidence of its customers and the goodwill of the public cannot long continue to be a good risk for the investor.|
/LJSpeech/train/wav/LJ030-0160.wav|real|real|English|it was calculated that the car required eight point three seconds to cover the one hundred thirty-six feet.|
/GPT/wav/LJ045-0168.wav|fake|tts-1-hd|English|nova|Answer: I said it would be better if I remained with Ruth until the holidays, he would come, and we would all meet together.
/LJSpeech/train/wav/LJ006-0040.wav|real|real|English|The fact was that the years as they passed, nearly twenty in all, had worked but little permanent improvement in this detestable prison.|
/LJSpeech/train/wav/LJ028-0196.wav|real|real|English|"Every child knows the story of ""the writing of the hand on the wall."" It was the night that Babylon fell."|
/LJSpeech/train/wav/LJ013-0173.wav|real|real|English|The researches of the police soon laid bare other suspicious facts.|
/GPT/wav/LJ007-0196.wav|fake|tts-1|English|shimmer|the provision of dining-rooms and dining-tables.
/LJSpeech/train/wav/LJ038-0161.wav|real|real|English|and he asked me did I know which way he was coming, and I told him, yes, he probably come down Main and turn on Houston and then back again on Elm.|
/LJSpeech/train/wav/LJ022-0005.wav|real|real|English|It has made and is making distinct progress.|
/GPT/wav/LJ048-0146.wav|fake|tts-1|English|fable|Discussions with the Dallas authorities and requests made of them were entirely informal.
/GPT/wav/LJ020-0106.wav|fake|tts-1|English|nova|While your bread is taking a three hours’ rise, you are free in body and mind for other things.
/LJSpeech/train/wav/LJ045-0043.wav|real|real|English|In spite of fact I married Marina to hurt Ella (the girl that had rejected him) I found myself in love with Marina, end quote.|
/LJSpeech/train/wav/LJ014-0244.wav|real|real|English|which offered peculiar chances of profit to an ingenious and unscrupulous man.|
/LJSpeech/train/wav/LJ006-0011.wav|real|real|English|that inspectors should watch over the observance of the law. He saw no objection on the score of their probable interference with the local jurisdiction,|
/GPT/wav/LJ032-0201.wav|fake|tts-1-hd|English|shimmer|and issues of two newspapers later identified as the Worker and the Militant.
/GPT/wav/LJ008-0172.wav|fake|tts-1-hd|English|nova|In another part seven persons met their death by suffocation.
/LJSpeech/train/wav/LJ012-0231.wav|real|real|English|although it included statements that were improbable and unsubstantiated.|
/GPT/wav/LJ033-0080.wav|fake|tts-1|English|nova|Mrs. Randle stated that on the morning of November twenty-two, while her brother was eating breakfast,
/GPT/wav/LJ044-0111.wav|fake|tts-1|English|fable|for anybody who is concerned about developments in Cuba, end quote,
/GPT/wav/LJ004-0115.wav|fake|tts-1|English|onyx|Infirmaries separating the sexes were also to be provided, a chapel too, and warm and cold baths.
/GPT/wav/LJ003-0236.wav|fake|tts-1|English|alloy|Garnish continued to be demanded long after it had disappeared in other and better-regulated prisons.
/GPT/wav/LJ018-0074.wav|fake|tts-1-hd|English|shimmer|Sattler probably misunderstood, and he declared that the police officer had broken faith with him, having, moreover, stated that
/LJSpeech/train/wav/LJ038-0059.wav|real|real|English|that there was no one near Oswald who had a shotgun and he saw no one strike Oswald in the back with a rifle butt or the butt of a gun.|
/GPT/wav/LJ044-0110.wav|fake|tts-1|English|nova|We do not have any organizational ties with the Committee, and yet there is much material that we issue from time to time that is important
/LJSpeech/train/wav/LJ008-0115.wav|real|real|English|After the yeoman had requested him to stand up, 'he pinioned him,' as the Newgate phrase is|
/GPT/wav/LJ019-0196.wav|fake|tts-1-hd|English|alloy|free from any other interference than that of the inspectors on the part of Government.
/LJSpeech/train/wav/LJ021-0149.wav|real|real|English|through the mediation or arbitration of state or federal agencies.|
/LJSpeech/train/wav/LJ016-0167.wav|real|real|English|Probably dissolution came as easily and almost without pain.|
/GPT/wav/LJ002-0330.wav|fake|tts-1|English|alloy|female visitors carried them out of the prisons, or the debtors destroyed them when the weather was warm,
/LJSpeech/train/wav/LJ017-0106.wav|real|real|English|fearful paroxysms and cramps, ending in suffocation by the tetanic rigor which caught the muscles of the chest.|
/LJSpeech/train/wav/LJ014-0272.wav|real|real|English|and eighteen fifty to embezzle and apply to his own purposes some seventy-one thousand pounds.|
/LJSpeech/train/wav/LJ038-0072.wav|real|real|English|who had driven from the theatre with Oswald.|
/GPT/wav/LJ009-0301.wav|fake|tts-1-hd|English|fable|who deserted, and was pursued, but without success.
/LJSpeech/train/wav/LJ019-0133.wav|real|real|English|The condition of that prison in eighteen fifty may be gathered from the pages of the report. Not much had been done to remedy the old defects;|
/GPT/wav/LJ042-0131.wav|fake|tts-1|English|onyx|Oswald opened negotiations with the U.S. Embassy in Moscow looking toward his return to the United States.
/GPT/wav/LJ044-0015.wav|fake|tts-1|English|alloy|He first distributed his handbills and other material uneventfully in the vicinity of the U.S.S. Wasp,
/GPT/wav/LJ015-0050.wav|fake|tts-1|English|fable|Following this, warrants were issued for their arrest,
/GPT/wav/LJ005-0213.wav|fake|tts-1-hd|English|nova|Newgate through all these years continued a bye-word with the Society.
/LJSpeech/train/wav/LJ027-0164.wav|real|real|English|At this stage it breathes equally by lungs and by gills -- i.e., both air and water.|
/GPT/wav/LJ019-0297.wav|fake|tts-1|English|alloy|The prisoners inter-communicated freely, and exercised the most injurious, corrupting influences upon one another.
/GPT/wav/LJ047-0215.wav|fake|tts-1-hd|English|nova|including the significant fact that Oswald was employed in a building which overlooked the motorcade route.
/LJSpeech/train/wav/LJ001-0120.wav|real|real|English|In the old print each figure has its definite individuality, and one cannot be mistaken for the other;|
/LJSpeech/train/wav/LJ034-0097.wav|real|real|English|The window was approximately one hundred twenty feet away.|
/LJSpeech/train/wav/LJ004-0102.wav|real|real|English|were to be kept in every jail, and the prisoners directed to wash in them before release. These provisions were almost a dead letter.|
/LJSpeech/train/wav/LJ048-0246.wav|real|real|English|Each of the agents who visited the Press Club or the Cellar Coffee House (apart from the three members of the midnight shift)|
/GPT/wav/LJ046-0225.wav|fake|tts-1-hd|English|echo|or crank visitors and furnished reports concerning any assassination or attempted assassination of a ruler or other major official anywhere in the world.
/LJSpeech/train/wav/LJ009-0120.wav|real|real|English|Almighty God, Father of all mercies, we thine unworthy servants do give thee most humble and hearty thanks|
/LJSpeech/train/wav/LJ049-0029.wav|real|real|English|Without attempting to prescribe or recommend specific measures which should be employed for the future protection of Presidents,|
/LJSpeech/train/wav/LJ006-0081.wav|real|real|English|The wardsman still exacted dues, of which more directly,|
/GPT/wav/LJ012-0231.wav|fake|tts-1-hd|English|nova|although it included statements that were improbable and unsubstantiated.
/GPT/wav/LJ012-0282.wav|fake|tts-1|English|onyx|This, wrapped up in a silk handkerchief,
/LJSpeech/train/wav/LJ029-0109.wav|real|real|English|Representatives of the local host committee and the White House staff were advised by the Secret Service of the actual route on the afternoon of November eighteen.|
/LJSpeech/train/wav/LJ037-0171.wav|real|real|English|The examination and testimony of the experts enabled the Commission to conclude that five shots may have been fired,|
/LJSpeech/train/wav/LJ039-0191.wav|real|real|English|Oswald engaged in such practice. If the assassin missed either the first or third shot,|
/GPT/wav/LJ023-0027.wav|fake|tts-1|English|onyx|It will take time -- and plenty of time -- to work out our remedies administratively even after legislation is passed.
/GPT/wav/LJ011-0284.wav|fake|tts-1-hd|English|shimmer|His captors having thus succeeded in their designs, left him, no doubt to realize the money.
/LJSpeech/train/wav/LJ033-0062.wav|real|real|English|She did not unroll the blanket. She saw that it was in its usual position and it appeared to her to have something inside.|
/LJSpeech/train/wav/LJ039-0229.wav|real|real|English|Sergeant Zahm testified, quote,|
/LJSpeech/train/wav/LJ013-0115.wav|real|real|English|Of this class was the ingenious yet peculiarly simple robbery effected at the house of Lord Fitzgerald in Belgrave Square.|
/LJSpeech/train/wav/LJ028-0282.wav|real|real|English|for it seemed to him that there was a divine providence in the man having used the phrase, and then his mule having foaled.|
/GPT/wav/LJ048-0138.wav|fake|tts-1-hd|English|alloy|The wholehearted support of these local authorities was indispensable to the Service in carrying out its duties.
/GPT/wav/LJ009-0075.wav|fake|tts-1-hd|English|onyx|All have sung 'the Lamentation of a Sinner,' and have seemed to pray 'especially for those now awaiting the awful execution of the law.'
/LJSpeech/train/wav/LJ047-0239.wav|real|real|English|The two men disagree about the conversation which took place between them.|
/GPT/wav/LJ039-0087.wav|fake|tts-1|English|shimmer|It allows you to see your target clearly, and it is still of a minimum amount of power that it doesn't exaggerate your own body movements.
/LJSpeech/train/wav/LJ002-0325.wav|real|real|English|or the sixpenny allowance was claimed for the creditors, which seldom happened, owing to the expense the process entailed.|
/GPT/wav/LJ014-0080.wav|fake|tts-1-hd|English|fable|She ran upstairs, told her husband, made him go down to look at her handiwork, and as O'Connor was not quite dead,
/GPT/wav/LJ009-0182.wav|fake|tts-1-hd|English|onyx|This dissection was carried out for Newgate prisoners in Surgeons' Hall, adjoining Newgate,
/GPT/wav/LJ016-0072.wav|fake|tts-1|English|onyx|where he presently committed a burglary at Lymington, was caught, and lodged in Winchester Jail.
/GPT/wav/LJ011-0157.wav|fake|tts-1|English|onyx|He thereupon conceived an idea of carrying her off and marrying her willy nilly at Gretna Green.
/GPT/wav/LJ048-0168.wav|fake|tts-1|English|onyx|With the number of men available to the Secret Service and the time available, surveys of hundreds of buildings and thousands of windows is not practical.
/GPT/wav/LJ028-0389.wav|fake|tts-1-hd|English|nova|St. Jerome said:
/GPT/wav/LJ016-0211.wav|fake|tts-1-hd|English|alloy|But, fortunately for him, just at the last moment Calcraft was set free.
